commit id,author,date,title,changed files,lines added,lines deleted,filenames
c87836d45,Jessica Lin,2019-12-10,Merge pull request #765 from pytorch/pr-run-options,,,,
1d11de081,Jessica Lin,2019-12-09,Adding Zafar's changes from PR #758 to run flags + gitignore additions,3,34,20,.gitignore Makefile conf.py  
8ac30a947,Will Feng,2019-12-09,"Revert test""""",1,0,0,tmp.txt  
784c303c9,Will Feng,2019-12-09,test,1,0,0,tmp.txt  
6252688f7,Jessica Lin,2019-12-06,Merge pull request #757 from pytorch/jlin27-quant-tutorials,,,,
22f7fa403,Jessica Lin,2019-12-06,Add back in reference to Colab Version,1,4,,intermediate_source/dynamic_quantization_bert_tutorial.rst  
a8eab2d48,Jessica Lin,2019-12-06,Merge pull request #760 from jianyuh/jlin27-quant-tutorials,,,,
a5e67d3e5,Jianyu Huang,2019-12-06,Update Dynamic Quant BERT Tutorial 4,1,19,18,intermediate_source/dynamic_quantization_bert_tutorial.rst  
b76857152,Jessica Lin,2019-12-06,Removing reference to Colab Version until completed,1,1,5,intermediate_source/dynamic_quantization_bert_tutorial.rst  
44f263cce,Jessica Lin,2019-12-06,Add space for code block to render,1,1,,intermediate_source/dynamic_quantization_bert_tutorial.rst  
326fc7ef3,Jessica Lin,2019-12-06,Add experimental tag,1,2,2,intermediate_source/quantized_transfer_learning_tutorial.rst  
3f3cd7c88,Jessica Lin,2019-12-06,Change capitalization to match rest of page,1,1,1,intermediate_source/dynamic_quantization_bert_tutorial.rst  
37a65b612,Jessica Lin,2019-12-06,Add link to Colab Version,1,5,,intermediate_source/dynamic_quantization_bert_tutorial.rst  
1b14d8083,Jessica Lin,2019-12-06,Add link to Colab Version,1,5,,intermediate_source/quantized_transfer_learning_tutorial.rst  
22774f921,Jessica Lin,2019-12-06,Link out to the new quantized transfer learning tutorial,1,9,,beginner_source/transfer_learning_tutorial.py  
03b751405,Jessica Lin,2019-12-06,Remove the download for MRPC.zip,1,4,,Makefile  
49099198d,Jessica Lin,2019-12-06,Replace the .py version,1,510,,intermediate_source/quantized_transfer_learning_tutorial.rst  
638bd55e5,Jessica Lin,2019-12-06,Replace with the rst version,1,514,,intermediate_source/quantized_transfer_learning_tutorial.py  
6da7cfa55,Jessica Lin,2019-12-06,Replacing the python file with a rst file,1,577,,intermediate_source/dynamic_quantization_bert_tutorial.py  
3f20dd11e,Jessica Lin,2019-12-06,Replace dynamic quantization bert tutorial with rst file,1,550,,intermediate_source/dynamic_quantization_bert_tutorial.rst  
a33064bcf,Jessica Lin,2019-12-06,Merge pull request #755 from jianyuh/jlin27-quant-tutorials,,,,
3d35f57dc,Jianyu Huang,2019-12-06,Update Dynamic Quant BERT Tutorial 3,1,31,34,intermediate_source/dynamic_quantization_bert_tutorial.py  
27405563b,Jessica Lin,2019-12-06,Merge pull request #753 from jianyuh/jlin27-quant-tutorials,,,,
91ceb9371,Jianyu Huang,2019-12-06,Update Dynamic Quant BERT Tutorial 2,1,53,81,intermediate_source/dynamic_quantization_bert_tutorial.py  
c3204801c,Jessica Lin,2019-12-05,Download weights for dynamic_quantization_bert_tutorial.py,1,4,,Makefile  
9ac543563,Jessica Lin,2019-12-05,Merge pull request #752 from z-a-f/zaf-quant-transfer-review,,,,
5f2b4b587,Jessica Lin,2019-12-05,Merge branch 'jlin27-quant-tutorials' into zaf-quant-transfer-review,,,,
d7bd3cc46,Jessica Lin,2019-12-05,Merge pull request #751 from raghuramank100/jlin-tutorials-quant,,,,
d0ef61b67,Jessica Lin,2019-12-05,Merge pull request #749 from raghuramank100/jlin27-quant-tutorials,,,,
998b39918,Zafar Takhirov,2019-12-05,Minor changes in the transfer learning tutorial,1,108,124,intermediate_source/quantized_transfer_learning_tutorial.py  
09031269d,Raghu Krishnamoorthi,2019-12-05,Fix formatting issues with BERT tutorial to ensure hyperlinks are rendered correctly.,1,23,27,intermediate_source/dynamic_quantization_bert_tutorial.py  
f58558aa3,Jessica Lin,2019-12-05,Update reference to bert_mrpc image,1,1,13,intermediate_source/dynamic_quantization_bert_tutorial.py  
cb37cbf71,Jessica Lin,2019-12-05,Modify Introduction to render properly,1,4,4,intermediate_source/dynamic_quantization_bert_tutorial.py  
f86f07745,Jessica Lin,2019-12-05,Merge pull request #748 from jianyuh/jlin27-quant-tutorials,,,,
3afbeb1a4,Jessica Lin,2019-12-05,Upload images for quant tutorials,4,0,0,_static/img/bert_mrpc.png _static/img/per_channel_quant.png _static/img/per_tensor_quant.png _static/img/quant_embeddings.png  
a800c7742,Raghu Krishnamoorthi,2019-12-04,Fix formatting and clean up tutorial on quantized transfer learning,1,15,12,intermediate_source/quantized_transfer_learning_tutorial.py  
5cbaeb0e8,Jianyu Huang,2019-12-04,Update Dynamic Quant for BERT tutorial,1,15,50,intermediate_source/dynamic_quantization_bert_tutorial.py  
ab734721a,Jessica Lin,2019-12-04,Bring headers down one level,1,7,9,intermediate_source/dynamic_quantization_bert_tutorial.py  
1fc4afb26,Brian Johnson,2019-12-04,Merge pull request #730 from albanD/autograd_blitz,,,,
b37d6cbbc,Brian Johnson,2019-12-04,Merge branch 'master' into autograd_blitz,,,,
f34c8d4a4,Jessica Lin,2019-12-03,Add thumbnails for quant tutorials,2,0,0,_static/img/bert.png _static/img/quantized_transfer_learning.png  
8ba674318,Jessica Lin,2019-12-03,Add 2 new quant tutorials,1,15,1,index.rst  
ebf15417e,Jessica Lin,2019-12-03,Add 2 new quant tutorials,2,1198,,intermediate_source/dynamic_quantization_bert_tutorial.py intermediate_source/quantized_transfer_learning_tutorial.py  
b4134ac13,Jessica Lin,2019-12-03,Merge pull request #746 from pytorch/revert-745-master,,,,
210c6704d,Jessica Lin,2019-12-03,"Revert Add 2 new quant tutorials""""",5,1,1206,_static/img/bert.png _static/img/quantized_transfer_learning.png index.rst intermediate_source/dynamic_quantization_bert_tutorial.py intermediate_source/quantized_transfer_learning_tutorial.py  
43973d16f,Jessica Lin,2019-12-03,Merge pull request #745 from jlin27/master,,,,
3f9bf120e,Jessica Lin,2019-12-03,Add 2 new quant tutorials,5,1206,1,_static/img/bert.png _static/img/quantized_transfer_learning.png index.rst intermediate_source/dynamic_quantization_bert_tutorial.py intermediate_source/quantized_transfer_learning_tutorial.py  
4e85999a7,peterjc123,2019-12-03,Use `cmake --build .` instead of `make` (#733),2,9,5,advanced_source/cpp_export.rst advanced_source/cpp_frontend.rst  
a65bbe270,Brian Johnson,2019-12-02,Merge pull request #742 from pytorch/brianjo-patch-2,,,,
4730065a4,Brian Johnson,2019-12-02,Update dynamic_quantization_tutorial.py,1,1,1,advanced_source/dynamic_quantization_tutorial.py  
ac8b56d56,Brian Johnson,2019-12-02,Update build.sh,1,1,1,.jenkins/build.sh  
71496bde6,Brian Johnson,2019-12-02,Merge pull request #739 from dymil/patch-1,,,,
993909662,dymil,2019-12-01,Fix grammar,1,4,4,beginner_source/blitz/neural_networks_tutorial.py  
64bbe4603,Alban Desmaison,2019-11-20,Update autograd blitz,1,10,1,beginner_source/blitz/autograd_tutorial.py  
a2e2a4b28,Seth Weidman,2019-11-13,Two small changes to kick off build,1,3,3,intermediate_source/pruning_tutorial.py  
0b87c576a,Michela Paganini,2019-11-08,Update pruning tutorial after pytorch PR merge,1,10,14,intermediate_source/pruning_tutorial.py  
39f80db55,Michela Paganini,2019-07-22,Add pruning tutorial,1,407,,intermediate_source/pruning_tutorial.py  
a8025b7a0,Seth Weidman,2019-11-06,Update dynamic_quantization_tutorial.py,1,1,1,advanced_source/dynamic_quantization_tutorial.py  
bfd3f20a5,Seth Weidman,2019-11-04,Merge pull request #713 from pytorch/revise_static_quantization,,,,
0fea3417a,Seth Weidman,2019-11-01,"Make data downloading instructions,paths,filenames clearer",2,33,8,Makefile advanced_source/static_quantization_tutorial.py  
a4115b6b5,Seth Weidman,2019-10-29,Add paths for downloaded files to static quantization tutorial,1,36,8,advanced_source/static_quantization_tutorial.py  
8081dd7b6,Edward Z. Yang,2019-10-23,Merge pull request #711 from pytorch/pr/check-fix,,,,
32802ce61,Edward Z. Yang,2019-10-23,Use non-deprecated TORCH_CHECK macro.,1,2,2,advanced_source/cpp_extension.rst  
dd5f39022,Brian Johnson,2019-10-22,Merge pull request #708 from ailzhang/fix_indent,,,,
79384c9b3,Ailing Zhang,2019-10-21,Make jit tutorial consistently using 4 spaces as indent.,1,17,17,beginner_source/Intro_to_TorchScript_tutorial.py  
917cad5f4,Seth Weidman,2019-10-21,Fix formatting mistake on dynamic quantization,1,2,1,advanced_source/dynamic_quantization_tutorial.py  
5fdf751db,Seth Weidman,2019-10-21,Merge pull request #687 from vincentqb/reinstate-tutorial-audio,,,,
0b5aa0daa,Seth Weidman,2019-10-21,One line change to kick off build,1,1,1,beginner_source/audio_preprocessing_tutorial.py  
47af5dc90,Vincent Quenneville-Belair,2019-10-10,"Partial revert Remove problematic tutorials""""",2,258,,beginner_source/audio_preprocessing_tutorial.py index.rst  
514a513f2,Seth Weidman,2019-10-16,Add comment on no GPUs in static quantization tutorial,1,2,1,advanced_source/static_quantization_tutorial.py  
32949f56f,Seth Weidman,2019-10-15,Fix Named Tensor - experimental order,1,2,2,index.rst  
809f27e5b,David Pollack,2019-10-13,Fix CrossEntropyLoss in transformers tutorial (#695),1,1,1,beginner_source/transformer_tutorial.py  
feca7bcdc,BoyanYK,2019-10-14,Fix tutorial comment typing error (#698),1,1,1,advanced_source/super_resolution_with_onnxruntime.py  
0d0f95415,Seth Weidman,2019-10-10,Remove erroneous print statements,1,1,2,advanced_source/static_quantization_tutorial.py  
20f59a1a1,Seth Weidman,2019-10-10,Merge pull request #686 from pytorch/static_quantization_tutorial,,,,
836e35cbe,Seth Weidman,2019-10-10,Merge branch 'master' into static_quantization_tutorial,,,,
6ff1ed981,Seth Weidman,2019-10-10,Merge pull request #693 from pytorch/fix_perf_quantization,,,,
46d8c26fb,Seth Weidman,2019-10-10,Remove dataloader arguments causing errors,1,3,3,advanced_source/static_quantization_tutorial.py  
bdc521230,Seth Weidman,2019-10-10,Update dynamic quantization tutorial,1,8,,advanced_source/dynamic_quantization_tutorial.py  
3c6390fdc,Seth Weidman,2019-10-10,Add correct download to Makefile,1,8,4,Makefile  
ba0a7a1f1,Seth Weidman,2019-10-10,Address Raghu's static quantization comments,1,5,1,advanced_source/static_quantization_tutorial.py  
ae93711f3,Seth Weidman,2019-10-10,Merge branch 'master' into static_quantization_tutorial,,,,
6da2fd37f,Seth Weidman,2019-10-10,Merge pull request #676 from pytorch/named_tensor_tutorial,,,,
0b1a9e817,Seth Weidman,2019-10-10,Merge branch 'master' into static_quantization_tutorial,,,,
892328f67,Seth Weidman,2019-10-10,Merge branch 'master' into named_tensor_tutorial,,,,
692fc96ca,Seth Weidman,2019-10-10,Merge pull request #681 from pytorch/dynamic_quantization_tutorial,,,,
d552e8e6d,Seth Weidman,2019-10-10,Merge branch 'master' into static_quantization_tutorial,,,,
df26eb125,Seth Weidman,2019-10-10,Merge branch 'master' into named_tensor_tutorial,,,,
74c6ff1df,Seth Weidman,2019-10-10,Merge branch 'master' into dynamic_quantization_tutorial,,,,
be64d8c5c,Seth Weidman,2019-10-10,Merge pull request #690 from pytorch/re_add_model_parallel,,,,
9443833cd,Seth Weidman,2019-10-10,Re-add model parallel tutorial,1,6,,index.rst  
7e0818f3a,Edward Z. Yang,2019-10-10,Update CUDA driver (#688),1,1,1,.circleci/config.yml  
859b86681,Seth Weidman,2019-10-10,Merge branch 'master' into named_tensor_tutorial,,,,
923f33f8c,Seth Weidman,2019-10-10,Merge branch 'master' into dynamic_quantization_tutorial,,,,
09501c455,Seth Weidman,2019-10-10,Temporarily remove model_parallel from index.rst,1,6,,index.rst  
219bdf990,Seth Weidman,2019-10-09,Merge branch 'master' into static_quantization_tutorial,,,,
403d05e11,Seth Weidman,2019-10-09,Merge branch 'master' into dynamic_quantization_tutorial,,,,
894c53ff6,Seth Weidman,2019-10-09,Merge branch 'master' into named_tensor_tutorial,,,,
69eec4ce4,Seth Weidman,2019-10-09,Merge pull request #685 from pytorch/clean_problematic_tutorials,,,,
ed72ace86,Seth Weidman,2019-10-09,Remove temporary 1.3 build,1,4,,.jenkins/build.sh  
040fcdd33,Seth Weidman,2019-10-09,Comment text line,1,1,1,advanced_source/static_quantization_tutorial.py  
c37b14a8d,Seth Weidman,2019-10-09,Fix author's GitHub,1,1,1,advanced_source/static_quantization_tutorial.py  
9cee82507,Seth Weidman,2019-10-09,Remove problematic tutorials,3,907,,beginner_source/audio_preprocessing_tutorial.py beginner_source/finetuning_torchvision_models_tutorial.py index.rst  
41e26c0ed,Seth Weidman,2019-10-09,First draft of static quantization tutorial,4,642,14,Makefile _static/img/qat.png advanced_source/static_quantization_tutorial.py index.rst  
1ac281b91,Richard Zou,2019-10-09,More fixes,1,3,3,intermediate_source/named_tensor_tutorial.py  
1399cad17,Richard Zou,2019-10-09,More typo fixes,1,7,7,intermediate_source/named_tensor_tutorial.py  
b1cd8bb6d,Richard Zou,2019-10-09,Fix more typos,1,8,6,intermediate_source/named_tensor_tutorial.py  
167921fe2,Richard Zou,2019-10-09,Fix more typos,1,3,3,intermediate_source/named_tensor_tutorial.py  
9d5c022d0,Richard Zou,2019-10-09,Fix typos,1,543,530,intermediate_source/named_tensor_tutorial.py  
51fbe328c,Seth Weidman,2019-10-09,Add PyTorch 1.3 nightly build to .jenkins/build.sh,1,4,,.jenkins/build.sh  
7bfccfac6,Seth Weidman,2019-10-09,"Formatting,wording fixes",2,21,16,index.rst intermediate_source/named_tensor_tutorial.py  
8c31fb141,Seth Weidman,2019-10-09,Address final comments,1,8,5,advanced_source/dynamic_quantization_tutorial.py  
963b3ee3a,Seth Weidman,2019-10-09,Add initial ImageNet dataloading code,1,18,,advanced_source/static_quantization_tutorial.py  
9eee36462,Seth Weidman,2019-10-08,"Add experimental tag to index,encoding to get tutorial to run",2,12,4,advanced_source/dynamic_quantization_tutorial.py index.rst  
91ccc857a,Seth Weidman,2019-10-08,"Final formatting fixes,addressing comments on flow and wording",1,61,55,intermediate_source/named_tensor_tutorial.py  
87656b2ad,Seth Weidman,2019-10-08,Fix name of Wikitext in Makefile,1,3,3,Makefile  
5c15b669f,Seth Weidman,2019-10-08,"Formatting fixes,reordering for flow and clarity",1,97,96,intermediate_source/named_tensor_tutorial.py  
176155575,Seth Weidman,2019-10-07,Final draft of named tensor tutorial,1,61,55,intermediate_source/named_tensor_tutorial.py  
bdf3c13cc,Seth Weidman,2019-10-07,Made most of Richard's changes,1,89,46,intermediate_source/named_tensor_tutorial.py  
988791a8a,Seth Weidman,2019-10-07,Merge branch 'master' into named_tensor_tutorial,,,,
ff9f5f532,Seth Weidman,2019-10-07,Fix command in Makefile,1,2,2,Makefile  
096e31a40,Seth Weidman,2019-10-07,Merge branch 'master' of github.com:pytorch/tutorials,,,,
3600b1a37,Seth Weidman,2019-10-07,First working draft of dynamic quantization tutorial,4,307,,Makefile _static/img/quant_asym.png advanced_source/dynamic_quantization_tutorial.py index.rst  
97123dadb,Jessica Lin,2019-10-07,Merge pull request #664 from pytorch/jlin27-cpp-frontend-remove-conv5,,,,
fa40da433,Will Feng,2019-10-06,Merge branch 'master' into jlin27-cpp-frontend-remove-conv5,,,,
a300b1dae,Seth Weidman,2019-10-03,Merge pull request #679 from pytorch/reorganize_beginner_tutorials,,,,
a95d19e32,Seth Weidman,2019-10-03,Fix path in CIFAR tutorial,1,1,1,beginner_source/blitz/cifar10_tutorial.py  
59fcb14cd,Seth Weidman,2019-10-03,Merge branch 'master' into reorganize_beginner_tutorials,,,,
88f9ac222,Seth Weidman,2019-10-03,Merge pull request #678 from pietern/dist-tuto-update,,,,
09460601a,Seth Weidman,2019-10-03,First commit for reorganizing beginner tutorials,5,55,77,beginner_source/blitz/cifar10_tutorial.py beginner_source/data_loading_tutorial.py beginner_source/pytorch_with_examples.rst beginner_source/transfer_learning_tutorial.py index.rst  
8434f3d71,Seth Weidman,2019-10-03,Update file to kick off Circle build,1,1,1,intermediate_source/dist_tuto.rst  
38aa56120,Pieter Noordhuis,2019-10-02,Update example code,1,3,5,intermediate_source/dist_tuto.rst  
4c4c79769,Pieter Noordhuis,2019-10-02,Rename `init_processes` to singular form,1,4,4,intermediate_source/dist_tuto.rst  
39851c6eb,Pieter Noordhuis,2019-10-02,Remove automatic rank and group_name for file initialization,1,5,6,intermediate_source/dist_tuto.rst  
a799c9155,Pieter Noordhuis,2019-10-02,Remove multicast,1,8,24,intermediate_source/dist_tuto.rst  
89ed8bfe8,Pieter Noordhuis,2019-10-02,Remove THD section,1,27,,intermediate_source/dist_tuto.rst  
a513c4141,Pieter Noordhuis,2019-10-02,Update backends section,1,21,29,intermediate_source/dist_tuto.rst  
7fb430fd2,Pieter Noordhuis,2019-10-02,Rename,1,1,1,intermediate_source/dist_tuto.rst  
6ce485f5c,Pieter Noordhuis,2019-10-02,Typo,1,1,1,intermediate_source/dist_tuto.rst  
9f716b4cc,Pieter Noordhuis,2019-10-02,Flow,1,1,1,intermediate_source/dist_tuto.rst  
6c53b2a48,Pieter Noordhuis,2019-10-02,Fill,1,4,1,intermediate_source/dist_tuto.rst  
e0791cff1,Edward Z. Yang,2019-10-01,Merge pull request #644 from peterbell10/packed_accessor,,,,
07839ae2c,Edward Z. Yang,2019-09-30,Merge branch 'master' into packed_accessor,,,,
f23f0375b,Seth Weidman,2019-09-30,Formatting updates,1,15,15,intermediate_source/named_tensor_tutorial.py  
a5aec5641,Seth Weidman,2019-09-30,First commit of named tensor tutorial,3,488,,_static/img/named_tensor.png index.rst intermediate_source/named_tensor_tutorial.py  
ea34cb0b1,Seth Weidman,2019-09-27,Merge pull request #674 from pytorch/remove_tutorial_numbers,,,,
98f3dfa21,Seth Weidman,2019-09-26,Merge branch 'remove_tutorial_numbers' of github.com:pytorch/tutorials into remove_tutorial_numbers,,,,
42e617d6b,Seth Weidman,2019-09-26,Add one line change to trigger build,1,1,1,beginner_source/Intro_to_TorchScript_tutorial.py  
50f99084d,Seth Weidman,2019-09-26,Merge branch 'master' into remove_tutorial_numbers,,,,
fb8379a51,Yashiro,2019-09-26,fix the warning when training (#673),1,1,1,beginner_source/chatbot_tutorial.py  
b08313ef1,Seth Weidman,2019-09-24,Remove numbers from tutorial names,8,8,8,advanced_source/cpp_export.rst advanced_source/super_resolution_with_onnxruntime.py beginner_source/Intro_to_TorchScript_tutorial.py beginner_source/aws_distributed_training_tutorial.py intermediate_source/ddp_tutorial.rst intermediate_source/dist_tuto.rst intermediate_source/flask_rest_api_tutorial.py intermediate_source/model_parallel_tutorial.py  
322b101b4,Jessica Lin,2019-09-18,Update cpp_frontend.rst,1,6,,advanced_source/cpp_frontend.rst  
aec098893,Seth Weidman,2019-09-16,Merge pull request #659 from pytorch/remove_generative_section,,,,
362b005be,Seth Weidman,2019-09-13,Merge branch 'master' into remove_generative_section,,,,
94cb6a363,Brian Johnson,2019-09-13,Merge pull request #653 from jlin27/master,,,,
fb60b7873,Seth Weidman,2019-09-13,Remove Generative section from tutorials,1,5,19,index.rst  
d9a9f91df,Brian Johnson,2019-09-13,Merge branch 'master' into master,,,,
cbe12a7b0,Seth Weidman,2019-09-12,Merge pull request #658 from pytorch/SethHWeidman-patch-1,,,,
95df50434,Seth Weidman,2019-09-12,Merge branch 'master' into SethHWeidman-patch-1,,,,
d214b1261,Seth Weidman,2019-09-12,Merge pull request #656 from pytorch/fix_tutorial_formatting,,,,
6bf6bb0bd,Seth Weidman,2019-09-12,Update index.rst,1,1,1,index.rst  
56c8702ee,Seth Weidman,2019-09-12,Formatting fixes,2,5,4,intermediate_source/dist_tuto.rst intermediate_source/model_parallel_tutorial.py  
9b675529c,Seth Weidman,2019-09-12,Merge pull request #655 from pytorch/reorganize_text_tutorials,,,,
025d432a4,Seth Weidman,2019-09-12,Fix tooltip in index.rst,1,1,1,index.rst  
b2ded2d73,Seth Weidman,2019-09-11,Update Transformer and Sentiment tutorials based on feedback,3,19,21,_static/img/transformer_input_target.png beginner_source/text_sentiment_ngrams_tutorial.py beginner_source/transformer_tutorial.py  
0e8d7f856,Seth Weidman,2019-09-11,Reorganize / clean up Text tutorials,8,120,118,_static/img/thumbnails/german_to_english_translation.png beginner_source/text_sentiment_ngrams_tutorial.py beginner_source/torchtext_translation_tutorial.py beginner_source/transformer_tutorial.py index.rst intermediate_source/char_rnn_classification_tutorial.py intermediate_source/char_rnn_generation_tutorial.py intermediate_source/seq2seq_translation_tutorial.py  
8ea768d66,Jessica Lin,2019-09-10,Merge pull request #654 from pytorch/SethHWeidman-patch-1,,,,
82cbd5b69,Seth Weidman,2019-09-10,Update index.rst,1,2,2,index.rst  
623f0a872,Seth Weidman,2019-09-10,Merge pull request #651 from pytorch/torchtext_translation_tutorial,,,,
c764f649e,Seth Weidman,2019-09-10,Add Spacy material to build files,2,7,2,.jenkins/build.sh requirements.txt  
95947b91a,Seth Weidman,2019-09-10,Add new line at end of file,1,8,7,beginner_source/torchtext_translation_tutorial.py  
996e6e87b,Seth Weidman,2019-09-09,Merge branch 'master' into master,,,,
97894740f,Seth Weidman,2019-09-09,Merge branch 'master' into packed_accessor,,,,
0b018590f,Seth Weidman,2019-09-09,Merge branch 'master' into torchtext_translation_tutorial,,,,
f9d5be71d,Seth Weidman,2019-09-09,Merge pull request #649 from zhangguanheng66/transformer_tutorial,,,,
da4e58a5b,Jessica Lin,2019-09-09,Add comment to clarify output_features for nn.Linear method,1,2,,beginner_source/transfer_learning_tutorial.py  
1dcaf9eeb,Seth Weidman,2019-09-09,Merge branch 'master' into torchtext_translation_tutorial,,,,
c5d8f5ca1,Seth Weidman,2019-09-09,Merge branch 'master' into transformer_tutorial,,,,
98636c429,Seth Weidman,2019-09-09,Merge pull request #648 from pytorch/reorganize_production_tutorials,,,,
934ed8fea,Seth Weidman,2019-09-09,Final changes to DDP tutorial,1,9,6,intermediate_source/ddp_tutorial.rst  
93a417785,Seth Weidman,2019-09-07,Add torchtext thumbnail,1,0,0,_static/img/thumbnails/torchtext.png  
1beae368d,Seth Weidman,2019-09-07,Add tutorial with sequence to sequence translation torchtext,3,508,3,beginner_source/README.txt beginner_source/torchtext_translation_tutorial.py index.rst  
6d2829ae7,Seth Weidman,2019-09-06,Merge branch 'reorganize_production_tutorials' of github.com:pytorch/tutorials into reorganize_production_tutorials,,,,
704454184,Seth Weidman,2019-09-06,"Update distributed tutorials,TorchScript -> C++ logo",4,33,36,_static/img/torchscript_to_cpp.png index.rst intermediate_source/ddp_tutorial.rst intermediate_source/model_parallel_tutorial.py  
1218d05c9,Guanheng Zhang,2019-09-06,Not save model.,1,8,10,beginner_source/transformer_tutorial.py  
984b93706,Seth Weidman,2019-09-06,Merge branch 'master' into reorganize_production_tutorials,,,,
900ead9a9,Seth Weidman,2019-09-06,Updates to wording in model parallel tutorial,2,105,31,intermediate_source/dist_tuto.rst intermediate_source/model_parallel_tutorial.py  
b41b96f3f,Guanheng Zhang,2019-09-06,Add picture.,1,0,0,_static/img/transformer_architecture.jpg  
73df8344b,Guanheng Zhang,2019-09-06,Add picture.,1,328,,_static/img/transformer_tutorial.py  
983645a27,Guanheng Zhang,2019-09-06,Add nn.Transformer tutorial.,3,662,,_static/img/transformer_tutorial.py beginner_source/transformer_tutorial.py index.rst  
afad2e527,Jessica Lin,2019-09-06,Merge pull request #646 from jlin27/master,,,,
8368e85f7,Seth Weidman,2019-09-06,Reorganize Production Usage section,9,192,219,advanced_source/cpp_export.rst advanced_source/super_resolution_with_onnxruntime.py beginner_source/Intro_to_TorchScript_tutorial.py beginner_source/aws_distributed_training_tutorial.py index.rst intermediate_source/ddp_tutorial.rst intermediate_source/dist_tuto.rst intermediate_source/flask_rest_api_tutorial.py intermediate_source/model_parallel_tutorial.py  
dde846b98,Jessica Lin,2019-09-05,Add note to fix Windows Broken pipe error,1,3,,beginner_source/blitz/cifar10_tutorial.py  
ffecdf7e2,Jessica Lin,2019-09-05,Merge pull request #645 from jlin27/master,,,,
03ba8fab1,Jessica Lin,2019-09-05,Correct errors in the TorchModule code to match the sequential version,1,30,21,advanced_source/cpp_frontend.rst  
1bc0efeae,Lazaros Toumanidis,2019-09-05,Update transfer_learning_tutorial.py (#640),1,2,1,beginner_source/transfer_learning_tutorial.py  
1f6b4a4e3,Brian Johnson,2019-09-04,Merge branch 'master' into packed_accessor,,,,
333c49469,Seth Weidman,2019-09-04,Merge pull request #639 from kHarshit/kHarshit-tensorboard,,,,
828819325,Peter Bell,2019-09-04,Use PackedAccessor32 in cpp extension tutorial,1,45,44,advanced_source/cpp_extension.rst  
4eeb8a38b,Harshit Kumar,2019-08-30,Fix formatting issues in tensorboard tutorial,1,6,4,intermediate_source/tensorboard_tutorial.rst  
bde989b1a,Seth Weidman,2019-08-28,Merge pull request #620 from ohadf/patch-1,,,,
d7cf55318,Seth Weidman,2019-08-28,Merge branch 'master' into patch-1,,,,
54f4c2ed4,Brian Johnson,2019-08-28,Merge pull request #638 from ehds/master,,,,
6d7cd54de,Brian Johnson,2019-08-28,Merge branch 'master' into master,,,,
87453c703,Brian Johnson,2019-08-28,Merge pull request #637 from jlin27/master,,,,
fb4c02ffc,Brian Johnson,2019-08-28,Merge branch 'master' into master,,,,
969e4676c,ehds,2019-08-27,Update dcgan_faces comment,1,1,1,beginner_source/dcgan_faces_tutorial.py  
a3854acf3,Brian Johnson,2019-08-26,Merge pull request #636 from pytorch/jlin27-update-unintialized-matrix-explanation,,,,
32ba462f7,Jessica Lin,2019-08-26,Update tensor_tutorial.py,1,9,9,beginner_source/blitz/tensor_tutorial.py  
12645e918,Seth Weidman,2019-08-26,Merge branch 'master' into patch-1,,,,
08c4ec986,Jessica Lin,2019-08-26,Update tensor_tutorial.py,1,10,3,beginner_source/blitz/tensor_tutorial.py  
e9bef7332,Brian Johnson,2019-08-26,Merge branch 'master' into jlin27-update-unintialized-matrix-explanation,,,,
f716a91d2,Brian Johnson,2019-08-26,Merge pull request #635 from SethHWeidman/update_index_rst,,,,
8c36bd800,Jessica Lin,2019-08-23,Correct tutorial figure label in mnist.png,1,0,0,_static/img/mnist.png  
ffcb527f3,Jessica Lin,2019-08-23,Update unintialized matrix explanation,1,2,,beginner_source/blitz/tensor_tutorial.py  
15bfd259a,Seth Weidman,2019-08-23,Merge branch 'master' into update_index_rst,,,,
a0e14a597,SethHWeidman,2019-08-23,Reorder text tutorials,1,6,6,index.rst  
e765acad2,Brian Johnson,2019-08-22,Merge pull request #632 from pytorch/brianjo-patch-remove-old-torchscripttutorial,,,,
5f95faef4,Brian Johnson,2019-08-22,Delete Intro_to_TorchScript.py,1,384,,beginner_source/Intro_to_TorchScript.py  
d1735c1c6,Brian Johnson,2019-08-22,Merge pull request #525 from pytorch/nn_module_to_device,,,,
e09ddfcdf,Brian Johnson,2019-08-22,Merge branch 'master' into nn_module_to_device,,,,
10961fe12,Brian Johnson,2019-08-21,Merge pull request #629 from pytorch/brianjo-update-tensorboard,,,,
17e6118fe,Brian Johnson,2019-08-21,Update tensorboard_tutorial.rst,1,6,5,intermediate_source/tensorboard_tutorial.rst  
754edce6a,Brian Johnson,2019-08-21,Merge pull request #619 from SethHWeidman/misc_changes,,,,
2ed979f07,Brian Johnson,2019-08-21,Merge branch 'master' into misc_changes,,,,
fac0dcba0,Brian Johnson,2019-08-21,Merge pull request #621 from ohadf/patch-2,,,,
9680d9890,Brian Johnson,2019-08-21,Merge branch 'master' into patch-2,,,,
c9f6eaaf1,Brian Johnson,2019-08-21,Merge pull request #628 from lara-hdr/lahaidar/ort_tutorial_typos,,,,
9896b04d2,Lara Haidar,2019-08-20,Merge branch 'master' into lahaidar/ort_tutorial_typos,,,,
5c15f2f28,Diego Estrada,2019-08-20,move tutorial's locaion,1,7,5,index.rst  
